DEPTH,,CALI,RHOB,TNPH,SP,SGR,LLD,LLS,MSFLC,DTLN,DRHO,PERMCORE  .,PHICORE ,GDCORE
FT,,IN,G/C3,DEC,MV,GAPI,OHMM,OHMM,OHMM,US/F,G/C3,MD,FRAC,KGDM
8291.0,8231.0,8.43,2.512,0.304,-26.06,85.39,3.42,3.84,3.56,84.30,0.025,-999,-999,-999
8291.5,8231.5,8.43,2.510,0.276,-25.48,67.06,3.15,3.43,3.26,84.30,0.033,-999,-999,-999
8292.0,8232.0,8.43,2.472,0.249,-24.71,54.15,3.16,3.16,2.71,84.20,0.031,-999,-999,-999
8292.5,8232.5,8.43,2.405,0.230,-23.85,48.64,3.38,3.15,2.33,83.55,0.018,-999,-999,-999
8293.0,8233.0,8.34,2.393,0.228,-23.06,52.35,3.57,3.34,2.25,83.70,0.021,-999,-999,-999
8293.5,8233.5,8.34,2.459,0.260,-21.92,61.82,3.33,3.50,2.60,83.60,0.038,-999,-999,-999
8294.0,8234.0,8.34,2.512,0.320,-20.70,75.88,2.64,3.26,2.99,83.70,0.038,-999,-999,-999
8294.5,8234.5,8.36,2.517,0.346,-19.17,88.90,2.02,2.63,2.99,83.00,0.031,-999,-999,-999
8295.0,8235.0,8.34,2.505,0.296,-17.36,74.90,1.75,2.06,2.48,83.15,0.038,-999,-999,-999
8295.5,8235.5,8.27,2.433,0.232,-15.60,40.28,1.72,1.78,1.79,84.05,0.040,-999,-999,-999
8296.0,8236.0,8.18,2.312,0.207,-14.35,24.37,1.87,1.74,1.29,82.20,0.007,-999,-999,-999
8296.5,8236.5,8.08,2.292,0.212,-14.15,35.25,2.06,1.87,1.14,83.10,-0.002,-999,-999,-999
8297.0,8237.0,8.08,2.305,0.237,-14.33,55.58,2.11,2.04,1.22,83.70,-0.003,-999,-999,-999
8297.5,8237.5,8.12,2.340,0.272,-14.45,61.26,2.06,2.09,1.31,85.30,-0.008,-999,-999,-999
8298.0,8238.0,8.28,2.410,0.278,-14.56,45.46,1.93,2.05,1.28,86.60,0.029,-999,-999,-999
8298.5,8238.5,8.29,2.347,0.231,-15.03,32.83,2.02,1.96,1.24,86.60,0.036,-999,-999,-999
8299.0,8239.0,8.09,2.266,0.203,-15.36,39.21,2.44,2.01,1.29,86.10,0.003,-999,-999,-999
8299.5,8239.5,8.08,2.311,0.214,-16.34,52.92,2.89,2.37,1.63,85.90,0.001,-999,-999,-999
8300.0,8240.0,8.17,2.375,0.232,-17.71,68.58,3.12,2.77,2.06,86.10,0.007,-999,-999,-999
8300.5,8240.5,8.30,2.419,0.262,-18.95,78.91,3.19,2.99,2.31,85.95,0.009,-999,-999,-999
8301.0,8241.0,8.35,2.488,0.310,-20.18,84.47,3.26,3.07,2.34,86.00,0.018,-999,-999,-999
8301.5,8241.5,8.62,2.543,0.333,-21.24,89.66,3.19,3.15,2.29,85.90,0.025,-999,-999,-999
8302.0,8242.0,8.68,2.544,0.325,-22.72,90.12,2.92,3.11,2.25,86.60,0.018,-999,-999,-999
8302.5,8242.5,8.69,2.538,0.320,-23.64,92.33,2.88,2.89,2.26,85.61,0.013,-999,-999,-999
8303.0,8243.0,8.68,2.549,0.310,-24.33,97.35,2.91,2.86,2.31,84.30,0.011,-999,-999,-999
8303.5,8243.5,8.69,2.548,0.294,-25.00,99.56,3.07,2.90,2.32,85.69,0.009,-999,-999,-999
8304.0,8244.0,8.68,2.522,0.295,-25.58,100.39,3.05,3.06,2.39,83.85,0.006,-999,-999,-999
8304.5,8244.5,8.68,2.519,0.306,-26.28,92.87,2.98,3.07,2.53,83.90,0.006,-999,-999,-999
8305.0,8245.0,8.69,2.547,0.314,-26.63,82.91,2.97,3.02,2.55,84.45,0.011,-999,-999,-999
8305.5,8245.5,8.67,2.553,0.327,-27.17,83.27,3.12,3.02,2.57,83.45,0.010,-999,-999,-999
8306.0,8246.0,8.65,2.523,0.332,-27.52,83.87,3.14,3.18,2.62,83.75,0.011,-999,-999,-999
8306.5,8246.5,8.65,2.479,0.304,-27.72,83.93,3.21,3.22,2.75,83.70,0.006,-999,-999,-999
8307.0,8247.0,8.65,2.482,0.283,-27.97,82.11,3.38,3.30,2.94,82.71,0.001,-999,-999,-999
8307.5,8247.5,8.64,2.499,0.286,-28.23,82.36,3.47,3.48,3.06,82.60,0.002,-999,-999,-999
8308.0,8248.0,8.64,2.510,0.275,-28.55,83.18,3.50,3.60,3.09,83.00,0.005,-999,-999,-999
8308.5,8248.5,8.64,2.525,0.271,-28.44,85.50,3.49,3.63,3.09,82.35,0.022,-999,-999,-999
8309.0,8249.0,8.68,2.502,0.278,-28.47,84.38,3.53,3.64,3.11,82.35,0.011,-999,-999,-999
8309.5,8249.5,8.61,2.520,0.275,-28.73,82.24,3.55,3.68,3.15,82.30,0.013,-999,-999,-999
8310.0,8250.0,8.55,2.543,0.273,-28.61,82.35,3.54,3.71,3.10,82.50,0.020,-999,-999,-999
8310.5,8250.5,8.55,2.528,0.271,-28.47,83.23,3.49,3.69,2.83,82.40,0.018,-999,-999,-999
8311.0,8251.0,8.55,2.505,0.265,-28.24,86.89,3.51,3.65,2.46,81.91,0.013,-999,-999,-999
8311.5,8251.5,8.55,2.513,0.268,-28.12,85.73,3.49,3.65,2.32,82.85,0.028,-999,-999,-999
8312.0,8252.0,8.56,2.504,0.278,-28.05,86.14,3.47,3.64,2.22,82.70,0.016,-999,-999,-999
8312.5,8252.5,8.55,2.490,0.288,-27.92,86.20,3.47,3.62,2.24,82.40,0.007,-999,-999,-999
8313.0,8253.0,8.49,2.504,0.304,-27.77,86.13,3.42,3.62,2.27,82.05,0.002,-999,-999,-999
8313.5,8253.5,8.49,2.527,0.314,-27.34,89.57,3.33,3.60,2.33,82.60,0.012,-999,-999,-999
8314.0,8254.0,8.49,2.531,0.312,-26.95,93.57,3.23,3.53,2.56,82.70,0.005,-999,-999,-999
8314.5,8254.5,8.47,2.566,0.301,-26.46,98.15,3.12,3.45,2.81,82.11,0.005,-999,-999,-999
8315.0,8255.0,8.43,2.562,0.259,-26.06,95.05,3.07,3.33,2.88,83.39,0.011,-999,-999,-999
8315.5,8255.5,8.41,2.530,0.208,-25.44,94.20,3.09,3.28,2.92,81.95,0.013,-999,-999,-999
8316.0,8256.0,8.39,2.515,0.196,-24.86,94.06,3.07,3.28,2.97,81.90,0.005,-999,-999,-999
8316.5,8256.5,8.38,2.542,0.205,-24.12,95.83,3.04,3.25,2.96,82.85,0.013,-999,-999,-999
8317.0,8257.0,8.36,2.554,0.202,-23.41,97.91,2.90,3.19,2.87,82.75,0.034,-999,-999,-999
8317.5,8257.5,8.36,2.482,0.188,-22.53,84.55,2.83,3.05,2.66,83.10,0.043,-999,-999,-999
8318.0,8258.0,8.29,2.382,0.173,-21.69,58.98,3.08,2.95,2.65,81.90,0.021,-999,-999,-999
8318.5,8258.5,8.18,2.377,0.168,-21.15,45.49,3.44,3.15,2.85,81.30,0.023,-999,-999,-999
8319.0,8259.0,8.12,2.427,0.166,-20.80,48.08,3.91,3.48,3.15,79.80,0.041,-999,-999,-999
8319.5,8259.5,8.15,2.463,0.164,-20.66,48.11,4.08,3.95,3.51,78.81,0.042,-999,-999,-999
8320.0,8260.0,8.13,2.490,0.162,-20.34,48.74,4.02,4.14,3.60,80.44,0.042,-999,-999,-999
8320.5,8260.5,8.30,2.473,0.163,-20.02,62.36,4.02,4.10,3.63,80.10,0.037,-999,-999,-999
8321.0,8261.0,8.39,2.482,0.170,-19.58,75.60,4.02,4.10,3.48,80.61,0.065,-999,-999,-999
8321.5,8261.5,8.39,2.456,0.180,-19.12,79.15,3.89,4.10,3.15,82.65,0.084,-999,-999,-999
8322.0,8262.0,8.39,2.419,0.183,-18.99,79.37,3.69,4.00,2.75,83.91,0.067,-999,-999,-999
8322.5,8262.5,8.39,2.416,0.174,-18.30,58.71,3.55,3.82,2.34,85.55,0.054,-999,-999,-999
8323.0,8263.0,8.39,2.401,0.175,-17.64,46.28,3.39,3.68,2.06,85.85,0.039,-999,-999,-999
8323.5,8263.5,8.39,2.395,0.184,-17.18,46.33,3.27,3.53,1.93,86.90,0.011,-999,-999,-999
8324.0,8264.0,8.39,2.396,0.212,-17.15,48.30,3.32,3.40,1.87,86.00,0.021,-999,-999,-999
8324.5,8264.5,8.39,2.387,0.281,-17.36,46.25,3.21,3.43,1.83,83.81,0.010,-999,-999,-999
8325.0,8265.0,8.40,2.481,0.356,-17.85,45.38,2.93,3.35,1.84,84.20,0.020,-999,-999,-999
8325.5,8265.5,8.46,2.570,0.380,-18.86,60.82,2.68,3.09,1.91,83.80,0.049,-999,-999,-999
8326.0,8266.0,8.53,2.549,0.383,-19.96,103.03,2.41,2.85,2.03,86.10,0.033,-999,-999,-999
8326.5,8266.5,8.55,2.518,0.393,-21.42,114.31,2.17,2.60,2.11,87.40,0.013,-999,-999,-999
8327.0,8267.0,8.55,2.540,0.388,-22.47,114.05,2.09,2.35,2.10,87.65,0.012,-999,-999,-999
8327.5,8267.5,8.55,2.535,0.364,-23.31,115.18,2.14,2.25,1.85,87.30,0.005,-999,-999,-999
8328.0,8268.0,8.55,2.510,0.321,-23.93,115.96,2.36,2.31,1.34,87.00,-0.002,-999,-999,-999
8328.5,8268.5,8.55,2.521,0.284,-24.40,113.10,2.70,2.52,0.87,86.00,-0.001,-999,-999,-999
8329.0,8269.0,8.62,2.541,0.280,-24.66,107.84,3.05,2.87,0.71,84.00,0.001,-999,-999,-999
8329.5,8269.5,8.76,2.553,0.297,-25.03,93.47,3.28,3.25,1.16,82.20,-0.003,-999,-999,-999
8330.0,8270.0,8.77,2.544,0.308,-25.29,88.08,3.21,3.51,1.86,82.35,-0.016,-999,-999,-999
8330.5,8270.5,8.62,2.555,0.317,-25.64,90.21,2.94,3.49,2.40,81.20,-0.005,-999,-999,-999
8331.0,8271.0,8.43,2.559,0.328,-25.84,99.04,2.74,3.23,2.59,82.80,0.006,-999,-999,-999
8331.5,8271.5,8.43,2.540,0.327,-26.10,102.49,2.62,3.00,2.57,83.30,0.008,-999,-999,-999
8332.0,8272.0,8.43,2.525,0.323,-26.40,105.55,2.53,2.87,2.58,84.00,0.007,-999,-999,-999
8332.5,8272.5,8.43,2.536,0.331,-26.08,108.99,2.47,2.77,2.61,84.10,0.013,-999,-999,-999
8333.0,8273.0,8.44,2.553,0.336,-26.26,104.94,2.50,2.69,2.64,83.95,0.020,-999,-999,-999
8333.5,8273.5,8.48,2.555,0.338,-26.38,102.66,2.55,2.71,2.64,83.35,0.012,-999,-999,-999
8334.0,8274.0,8.53,2.538,0.327,-26.44,102.08,2.59,2.77,2.59,83.20,0.010,-999,-999,-999
8334.5,8274.5,8.55,2.497,0.305,-26.47,103.06,2.67,2.82,2.58,83.45,0.011,-999,-999,-999
8335.0,8275.0,8.54,2.477,0.292,-26.78,104.23,2.71,2.91,2.59,82.60,0.013,-999,-999,-999
8335.5,8275.5,8.57,2.507,0.321,-31.88,105.12,3.90,3.54,2.93,83.75,-0.002,-999,0.124,2.7
8336.0,8276.0,8.55,2.538,0.320,-31.75,110.51,3.94,3.59,3.05,84.10,0.006,-999,-999,-999
8336.5,8276.5,8.55,2.488,0.319,-31.78,106.11,3.97,3.61,3.09,84.50,-0.001,-999,-999,-999
8337.0,8277.0,8.55,2.507,0.326,-31.71,99.56,4.01,3.62,3.04,84.85,0.001,0.38,0.118,2.68
8337.5,8277.5,8.55,2.497,0.331,-31.18,98.99,4.04,3.62,2.99,85.45,0.002,-999,-999,-999
8338.0,8278.0,8.55,2.512,0.335,-30.76,98.18,4.08,3.60,2.93,86.30,0.021,-999,0.161,2.69
8338.5,8278.5,8.55,2.513,0.324,-30.34,95.20,4.27,3.62,2.95,85.90,0.038,0.23,0.16,2.73
8339.0,8279.0,8.54,2.459,0.283,-29.65,90.65,4.75,3.81,2.91,86.55,0.029,-999,-999,-999
8339.5,8279.5,8.50,2.360,0.231,-28.52,75.56,5.41,4.14,2.90,86.50,0.009,-999,-999,-999
8340.0,8280.0,8.46,2.271,0.194,-27.52,54.54,5.97,4.44,3.03,85.60,-0.004,4.62,0.235,2.65
8340.5,8280.5,8.26,2.225,0.181,-26.49,38.13,6.54,4.65,2.98,84.40,-0.004,-999,-999,-999
8341.0,8281.0,8.21,2.265,0.182,-25.47,32.57,6.61,4.71,2.88,84.35,0.001,374,0.241,2.65
8341.5,8281.5,8.21,2.281,0.187,-24.77,33.06,6.46,4.61,2.61,83.90,-0.002,329.9,0.244,2.65
8342.0,8282.0,8.24,2.305,0.191,-24.20,35.96,7.10,4.78,2.34,83.09,0.002,213.5,0.176,2.65
8342.5,8282.5,8.24,2.331,0.187,-23.78,43.54,8.26,5.39,2.54,82.21,-0.001,-999,-999,-999
8343.0,8283.0,8.24,2.400,0.192,-23.69,51.50,9.99,6.08,3.09,83.10,-0.003,0.88,0.24,2.65
8343.5,8283.5,8.24,2.432,0.199,-23.17,58.42,11.31,6.52,3.81,83.25,0.010,1.52,0.142,2.67
8344.0,8284.0,8.24,2.305,0.193,-22.81,54.74,11.01,6.48,4.31,84.15,-0.005,-999,-999,-999
8344.5,8284.5,8.22,2.264,0.180,-22.19,40.11,10.15,6.09,4.12,83.80,-0.011,-999,-999,-999
8345.0,8285.0,8.19,2.305,0.174,-21.69,29.54,9.19,5.74,3.42,82.30,-0.003,-999,-999,-999
8345.5,8285.5,8.20,2.325,0.171,-21.42,26.82,8.12,5.47,2.71,82.60,0.000,179.4,0.222,2.72
8346.0,8286.0,8.21,2.304,0.174,-20.99,25.37,7.53,5.21,2.24,83.21,0.004,-999,-999,-999
8346.5,8286.5,8.20,2.272,0.176,-20.61,21.74,7.30,5.03,2.13,84.40,-0.006,-999,-999,-999
8347.0,8287.0,8.19,2.300,0.171,-20.05,19.97,7.57,5.04,2.16,84.15,0.001,3.51,0.239,2.67
8347.5,8287.5,8.20,2.313,0.165,-19.81,21.90,8.48,5.33,2.17,84.40,0.004,-999,-999,-999
8348.0,8288.0,8.20,2.312,0.167,-19.45,25.08,10.12,5.85,2.20,83.36,-0.003,772.2,0.224,2.65
8348.5,8288.5,8.20,2.280,0.177,-18.80,26.19,11.81,6.34,2.15,85.39,-0.008,-999,-999,-999
8349.0,8289.0,8.20,2.264,0.183,-18.41,26.14,12.39,6.50,2.40,86.00,-0.005,156,0.136,2.67
8349.5,8289.5,8.20,2.252,0.184,-17.71,25.04,12.77,6.52,2.91,85.55,-0.008,-999,-999,-999
8350.0,8290.0,8.20,2.248,0.187,-17.19,23.39,12.81,6.56,3.07,84.55,-0.016,1306,0.249,2.64
8350.5,8290.5,8.20,2.275,0.188,-16.86,23.59,12.11,6.59,3.20,83.65,-0.009,994.1,0.246,2.65
8351.0,8291.0,8.20,2.274,0.183,-16.78,25.66,12.58,6.62,3.06,83.10,-0.013,-999,-999,-999
8351.5,8291.5,8.20,2.284,0.178,-16.71,27.75,14.36,6.77,2.87,83.05,-0.009,392.1,0.236,2.64
8352.0,8292.0,8.19,2.303,0.173,-16.79,29.31,16.46,7.28,3.06,83.45,0.002,-999,-999,-999
8352.5,8292.5,8.20,2.282,0.168,-16.95,29.18,17.86,7.85,3.07,84.04,0.003,-999,-999,-999
8353.0,8293.0,8.20,2.265,0.170,-17.16,23.90,17.96,8.07,3.16,82.90,-0.002,-999,-999,-999
8353.5,8293.5,8.20,2.260,0.175,-17.32,21.81,16.88,7.81,3.12,82.90,0.000,457.9,0.225,2.64
8354.0,8294.0,8.18,2.265,0.178,-17.50,23.64,15.44,7.26,2.80,82.50,0.000,-999,-999,-999
8354.5,8294.5,8.19,2.275,0.178,-17.59,22.84,14.71,6.80,2.43,81.75,-0.003,725.4,0.239,2.64
8355.0,8295.0,8.19,2.276,0.175,-17.78,20.49,14.86,6.66,2.12,81.45,-0.006,-999,-999,-999
8355.5,8295.5,8.19,2.291,0.170,-17.86,21.84,16.10,6.87,2.07,81.70,0.000,-999,-999,-999
8356.0,8296.0,8.19,2.290,0.166,-18.08,21.82,18.51,7.44,2.13,82.65,0.003,-999,-999,-999
8356.5,8296.5,8.19,2.269,0.169,-17.45,21.95,21.31,8.23,2.39,83.51,-0.001,-999,-999,-999
8357.0,8297.0,8.19,2.256,0.176,-17.33,21.80,24.42,9.14,2.80,85.79,0.005,-999,-999,-999
8357.5,8297.5,8.19,2.226,0.182,-17.39,20.83,26.85,10.01,3.24,85.65,0.007,346.1,0.222,2.64
8358.0,8298.0,8.18,2.205,0.182,-17.37,20.38,26.74,10.30,3.54,85.80,-0.002,-999,-999,-999
8358.5,8298.5,8.19,2.220,0.177,-17.19,20.06,25.32,9.94,3.46,84.90,-0.003,1269,0.245,2.64
8359.0,8299.0,8.19,2.254,0.177,-17.15,19.57,23.69,9.31,3.05,83.75,-0.001,1046,0.257,2.64
8359.5,8299.5,8.18,2.244,0.184,-17.12,18.28,21.77,8.57,2.58,83.65,-0.005,-999,-999,-999
8360.0,8300.0,8.19,2.263,0.194,-17.27,18.85,19.92,7.83,2.18,83.55,-0.004,455,0.228,2.64
8360.5,8300.5,8.19,2.266,0.197,-17.39,19.56,18.23,7.20,1.97,84.41,0.000,-999,-999,-999
8361.0,8301.0,8.19,2.252,0.195,-17.69,19.77,16.44,6.76,1.83,85.80,0.005,730,0.24,2.64
8361.5,8301.5,8.19,2.245,0.200,-18.11,20.06,14.73,6.52,1.74,87.26,0.008,-999,-999,-999
8362.0,8302.0,8.19,2.221,0.203,-18.43,22.59,14.38,6.57,1.65,89.51,-0.002,-999,-999,-999
8362.5,8302.5,8.20,2.211,0.197,-18.49,23.68,15.80,6.86,1.59,90.70,-0.007,271.4,0.232,2.66
8363.0,8303.0,8.19,2.175,0.186,-18.23,27.91,18.21,7.29,1.86,91.85,-0.007,-999,-999,-999
8363.5,8303.5,8.18,2.144,0.180,-18.04,25.51,21.61,8.08,2.54,92.69,-0.007,-999,-999,-999
8364.0,8304.0,8.19,2.109,0.178,-18.13,20.49,24.30,9.16,3.12,91.90,-0.015,1887,0.288,2.64
8364.5,8304.5,8.19,2.129,0.184,-18.17,19.26,22.27,9.33,3.55,90.35,-0.005,-999,-999,-999
8365.0,8305.0,8.20,2.177,0.195,-18.34,19.72,17.53,8.07,3.40,88.29,0.008,-999,-999,-999
8365.5,8305.5,8.20,2.221,0.199,-18.57,23.35,14.73,6.67,2.89,85.85,0.014,1781,0.294,2.64
8366.0,8306.0,8.19,2.244,0.193,-18.65,25.58,13.57,6.18,2.44,83.95,0.018,1873,0.291,2.64
8366.5,8306.5,8.19,2.278,0.187,-18.82,26.33,13.03,6.23,2.06,83.20,0.014,-999,-999,-999
8367.0,8307.0,8.20,2.287,0.189,-18.67,26.51,13.47,6.22,1.90,83.85,0.010,-999,-999,-999
8367.5,8307.5,8.19,2.270,0.192,-18.67,24.79,14.12,6.19,1.88,83.75,0.009,395.7,0.232,2.64
8368.0,8308.0,8.19,2.287,0.188,-18.71,27.83,14.14,6.30,1.91,83.75,0.022,-999,-999,-999
8368.5,8308.5,8.19,2.314,0.187,-18.54,29.42,14.10,6.47,1.90,84.00,0.033,514.8,0.247,2.64
8369.0,8309.0,8.20,2.293,0.187,-18.76,28.96,14.05,6.64,1.95,84.35,0.014,-999,-999,-999
8369.5,8309.5,8.20,2.307,0.187,-18.54,29.61,13.67,6.66,2.07,83.71,0.016,-999,-999,-999
8370.0,8310.0,8.20,2.296,0.191,-18.35,31.82,13.40,6.56,2.07,84.50,0.014,88.49,0.219,2.64
8370.5,8310.5,8.19,2.288,0.189,-18.43,32.25,13.10,6.66,2.11,85.00,0.012,-999,-999,-999
8371.0,8311.0,8.19,2.278,0.192,-18.35,31.31,12.97,6.86,2.11,84.81,0.015,110.2,0.229,2.64
8371.5,8311.5,8.19,2.281,0.192,-18.23,31.98,13.74,7.00,2.12,86.40,0.015,-999,-999,-999
8372.0,8312.0,8.18,2.291,0.181,-18.43,31.79,15.75,7.43,2.18,87.71,0.010,159.3,0.239,2.65
8372.5,8312.5,8.17,2.269,0.172,-18.25,27.67,19.24,8.18,2.53,89.00,0.003,-999,-999,-999
8373.0,8313.0,8.17,2.193,0.171,-18.48,21.89,24.48,9.38,3.30,91.56,0.001,121.3,0.235,2.65
8373.5,8313.5,8.17,2.157,0.171,-19.09,19.44,28.35,11.20,4.21,93.05,0.003,1139,0.218,2.66
8374.0,8314.0,8.17,2.134,0.174,-18.80,18.01,26.86,12.39,4.80,93.55,0.000,-999,-999,-999
8374.5,8314.5,8.17,2.120,0.177,-19.18,17.59,21.30,11.67,4.93,93.35,0.001,-999,-999,-999
8375.0,8315.0,8.17,2.134,0.178,-19.45,16.53,15.64,9.66,4.66,91.28,-0.002,-999,-999,-999
8375.5,8315.5,8.17,2.185,0.183,-19.36,22.09,11.83,7.69,4.15,88.24,0.003,-999,-999,-999
8376.0,8316.0,8.17,2.270,0.189,-19.43,36.59,9.62,6.54,3.61,85.44,0.007,-999,-999,-999
8376.5,8316.5,8.17,2.349,0.204,-19.16,47.27,8.43,6.10,3.05,84.10,0.011,987.2,0.222,2.64
8377.0,8317.0,8.17,2.350,0.208,-18.90,60.90,8.08,5.90,2.66,84.30,0.001,22.15,0.196,2.66
8377.5,8317.5,8.17,2.311,0.202,-18.79,52.71,8.08,5.85,2.42,85.70,0.008,-999,-999,-999
8378.0,8318.0,8.17,2.264,0.197,-18.70,37.38,8.06,5.86,2.30,86.50,0.006,-999,-999,-999
8378.5,8318.5,8.17,2.231,0.200,-18.52,30.22,8.14,5.89,2.11,86.40,0.001,92.8,0.218,2.74
8379.0,8319.0,8.17,2.263,0.211,-18.17,32.25,8.36,5.97,2.10,85.75,0.001,-999,-999,-999
8379.5,8319.5,8.17,2.307,0.216,-17.38,41.21,8.68,6.04,2.23,85.90,0.007,365.1,0.249,2.64
8380.0,8320.0,8.17,2.296,0.206,-17.09,43.46,9.64,6.11,2.42,86.15,0.003,-999,-999,-999
8380.5,8320.5,8.17,2.261,0.195,-17.06,38.67,10.72,6.11,2.52,84.75,0.004,17.03,0.211,2.65
8381.0,8321.0,8.17,2.197,0.190,-16.63,26.12,10.42,6.02,2.77,84.70,0.000,-999,-999,-999
8381.5,8321.5,8.17,2.178,0.192,-16.35,21.54,9.32,5.79,2.88,84.55,-0.003,48.4,0.233,2.65
8382.0,8322.0,8.17,2.227,0.193,-16.40,20.33,8.03,5.32,2.78,84.10,0.002,-999,-999,-999
8382.5,8322.5,8.17,2.234,0.195,-16.38,26.36,6.96,4.76,2.51,83.45,-0.001,-999,-999,-999
8383.0,8323.0,8.17,2.254,0.204,-16.78,31.96,6.64,4.44,2.05,82.60,0.014,374.3,0.241,2.64
8383.5,8323.5,8.17,2.297,0.214,-17.52,50.88,6.88,4.49,1.95,82.40,0.019,-999,-999,-999
8384.0,8324.0,8.17,2.337,0.216,-17.72,59.04,7.20,4.72,2.21,81.40,0.010,95.97,0.239,2.65
8384.5,8324.5,8.17,2.362,0.211,-18.18,61.31,7.43,4.99,2.50,81.10,0.011,-999,-999,-999
8385.0,8325.0,8.17,2.334,0.199,-18.34,56.79,7.39,5.16,2.66,81.80,0.011,1.09,0.136,2.67
8385.5,8325.5,8.17,2.306,0.194,-18.57,49.70,7.17,5.17,2.71,82.15,0.009,-999,-999,-999
8386.0,8326.0,8.19,2.325,0.195,-19.12,47.98,7.04,5.11,2.68,82.50,0.013,76.55,0.225,2.65
8386.5,8326.5,8.19,2.305,0.193,-19.35,43.71,6.91,5.03,2.70,82.70,0.006,-999,-999,-999
8387.0,8327.0,8.18,2.303,0.188,-19.59,38.95,6.70,4.89,2.69,83.50,0.008,34.04,0.21,2.65
8387.5,8327.5,8.19,2.309,0.184,-19.59,40.65,6.47,4.70,2.61,82.60,0.008,-999,-999,-999
8388.0,8328.0,8.19,2.333,0.193,-19.85,60.63,6.44,4.54,2.47,82.00,0.008,-999,-999,-999
8388.5,8328.5,8.19,2.369,0.207,-20.01,57.14,6.82,4.57,2.45,81.05,0.011,-999,-999,-999
8389.0,8329.0,8.23,2.352,0.199,-20.23,30.50,7.62,4.83,2.57,80.65,0.010,44.41,0.24,2.64
8389.5,8329.5,8.23,2.304,0.180,-20.22,21.52,8.59,5.27,2.88,81.81,0.007,5.37,0.212,2.65
8390.0,8330.0,8.19,2.258,0.174,-19.73,21.59,9.55,5.77,3.28,83.85,0.002,-999,-999,-999
8390.5,8330.5,8.18,2.240,0.172,-19.47,21.98,10.09,6.15,3.68,84.19,0.001,97.74,0.237,2.64
8391.0,8331.0,8.19,2.210,0.161,-19.38,21.63,10.22,6.30,4.06,81.35,-0.002,-999,-999,-999
8391.5,8331.5,8.18,2.203,0.143,-19.45,21.04,11.50,6.59,4.51,78.70,-0.004,1702,0.256,2.64
8392.0,8332.0,8.18,2.334,0.136,-19.68,21.03,13.97,7.24,9.56,77.71,0.013,-999,-999,-999
8392.5,8332.5,8.20,2.342,0.146,-19.87,18.64,15.80,8.00,19.44,79.31,0.015,-999,-999,-999
8393.0,8333.0,8.23,2.231,0.163,-20.05,18.28,16.24,8.60,20.49,82.01,0.005,1442,0.244,2.65
8393.5,8333.5,8.18,2.173,0.174,-20.19,19.97,13.48,8.24,19.71,84.90,-0.001,-999,-999,-999
8394.0,8334.0,8.18,2.208,0.183,-20.38,25.62,10.01,6.83,9.83,85.30,0.004,456.7,0.221,2.64
8394.5,8334.5,8.17,2.293,0.206,-20.89,34.69,7.81,5.62,4.01,84.26,0.007,-999,-999,-999
8395.0,8335.0,8.18,2.335,0.229,-20.99,52.73,6.91,5.07,3.14,84.10,0.005,1692,0.233,2.64
8395.5,8335.5,8.19,2.355,0.221,-21.19,60.23,6.67,4.89,2.80,83.95,0.013,-999,-999,-999
8396.0,8336.0,8.18,2.292,0.191,-21.41,49.34,6.44,4.80,2.96,83.05,0.010,112.4,0.206,2.65
8396.5,8336.5,8.16,2.251,0.174,-21.48,37.93,6.46,4.82,2.89,83.29,-0.002,0.33,0.23,2.66
8397.0,8337.0,8.15,2.270,0.173,-21.48,30.74,6.39,4.89,2.82,81.85,-0.006,0.2,0.218,2.65
8397.5,8337.5,8.15,2.308,0.180,-21.72,36.54,6.21,4.86,2.54,81.85,-0.004,-999,-999,-999
8398.0,8338.0,8.15,2.304,0.186,-22.25,44.62,6.22,4.81,2.36,81.55,-0.009,6.12,0.242,2.64
8398.5,8338.5,8.15,2.337,0.190,-22.62,49.13,6.10,4.75,2.47,81.85,-0.005,-999,-999,-999
8399.0,8339.0,8.15,2.368,0.203,-22.90,65.46,5.89,4.59,2.62,81.10,0.001,53.65,0.218,2.64
8399.5,8339.5,8.15,2.371,0.195,-23.29,84.77,5.97,4.48,2.63,81.60,0.009,-999,-999,-999
8400.0,8340.0,8.15,2.334,0.168,-23.15,79.51,6.50,4.62,2.68,82.00,0.011,0.18,0.163,2.65
8400.5,8340.5,8.15,2.302,0.159,-22.87,63.45,7.59,5.04,2.94,82.10,0.007,-999,-999,-999
8401.0,8341.0,8.15,2.306,0.164,-22.81,40.72,9.05,5.68,3.58,80.71,0.007,-999,-999,-999
8401.5,8341.5,8.15,2.287,0.164,-22.59,23.30,9.81,6.19,4.24,81.55,0.002,-999,-999,-999
8402.0,8342.0,8.15,2.313,0.163,-22.48,20.56,9.39,6.16,4.65,81.45,0.007,859.1,0.205,2.65
8402.5,8342.5,8.14,2.318,0.163,-22.40,22.08,8.51,5.71,4.15,81.20,0.019,-999,-999,-999
8403.0,8343.0,8.15,2.288,0.165,-22.23,25.39,7.74,5.20,3.58,81.70,0.005,63.39,0.143,2.68
8403.5,8343.5,8.15,2.299,0.164,-22.12,26.84,7.46,4.90,2.94,81.55,0.004,-999,-999,-999
8404.0,8344.0,8.18,2.309,0.163,-22.40,30.24,7.64,4.88,2.76,81.15,0.012,74.33,0.215,2.66
